,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
22701,53,1,195922,4,14,3,4,1,1,2,0,0,40,1,1
22702,36,4,54159,1,13,2,2,2,1,1,0,0,45,1,1
22703,47,5,166863,2,9,2,2,2,1,1,0,0,40,1,2
22704,52,3,104501,6,10,2,4,2,1,1,0,0,40,12,2
22705,39,3,210626,2,9,3,10,5,1,2,0,0,40,1,1
22706,24,3,448026,1,13,1,6,4,1,1,0,0,40,1,1
22707,17,5,170916,13,6,1,13,4,1,2,0,1602,40,1,1
22708,53,5,283602,4,14,2,4,3,1,2,15024,0,40,1,2
22709,21,3,189749,6,10,1,6,4,1,1,0,0,40,1,1
22710,29,3,90934,1,13,1,4,4,3,1,0,0,64,14,2
22711,34,1,253121,1,13,2,4,2,1,1,0,0,40,1,1
22712,28,3,181776,6,10,1,1,1,1,2,0,0,40,1,1
22713,61,3,162397,1,13,2,6,2,1,1,0,0,40,1,2
22714,20,3,70708,2,9,2,3,2,1,1,0,0,60,1,1
22715,47,1,103406,2,9,2,11,2,1,1,0,0,40,1,1
22716,40,3,224658,1,13,2,6,2,1,1,0,0,45,1,2
22717,26,5,213451,6,10,1,5,4,2,2,0,0,10,3,1
22718,53,3,139671,6,10,2,7,2,1,1,0,0,40,1,2
22719,26,3,36201,1,13,1,6,1,1,1,0,0,50,1,1
22720,39,3,237713,11,15,2,6,2,1,1,0,2415,99,1,2
22721,17,5,173497,3,7,1,4,4,2,1,0,0,15,1,1
22722,46,3,375606,10,16,1,4,1,1,1,0,0,40,1,2
22723,34,3,203488,1,13,2,6,2,1,1,15024,0,40,1,2
22724,45,2,107231,1,13,3,4,1,1,1,0,0,45,27,1
22725,23,3,216811,2,9,1,1,4,1,2,0,0,16,1,1
22726,41,3,288679,2,9,2,7,2,1,1,0,0,40,1,1
22727,26,3,105516,1,13,1,6,1,1,2,0,0,40,1,1
22728,28,2,282972,1,13,1,4,1,1,2,0,0,4,1,1
22729,18,7,117372,3,7,1,6,4,1,1,0,0,15,1,1
22730,38,3,112497,2,9,1,4,1,1,1,0,0,40,1,2
22732,28,3,192384,1,13,2,6,2,1,1,0,0,40,1,2
22733,49,3,43348,4,14,1,4,1,1,1,0,0,40,1,2
22734,29,3,181822,1,13,1,6,1,1,1,0,0,40,1,1
22735,43,5,216070,4,14,2,2,3,4,2,0,0,50,1,2
22736,34,1,112062,4,14,1,4,5,1,2,0,0,40,1,1
22737,30,3,218551,8,11,2,6,2,1,1,0,0,45,1,2
22738,25,3,404616,1,13,2,2,2,1,1,0,0,40,1,2
22739,27,3,169460,1,13,2,2,2,1,1,0,0,40,1,1
22740,25,3,240081,2,9,1,6,4,2,1,0,0,40,1,1
22741,22,3,147655,6,10,1,1,4,1,2,0,0,40,1,1
22743,49,3,60751,2,9,2,13,2,1,1,0,0,40,1,1
22744,44,2,194636,2,9,2,7,2,1,1,3137,0,50,1,1
22745,37,2,154641,7,12,2,9,2,1,1,2105,0,50,1,1
22746,39,3,491000,1,13,1,2,6,2,1,0,0,45,1,1
22747,33,3,399088,2,9,3,8,5,1,2,0,0,40,1,1
22748,41,2,186909,4,14,2,6,3,1,2,0,1902,35,1,2
22749,65,3,105491,1,13,2,2,2,1,1,99999,0,40,1,2
22750,40,3,34987,1,13,1,6,1,1,1,0,0,53,1,1
22752,31,3,288983,6,10,1,13,1,1,1,0,0,40,1,1
22753,28,3,266070,6,10,1,2,1,1,2,0,0,40,1,1
22754,71,3,110380,2,9,2,6,2,1,1,0,2467,52,1,1
22755,25,5,31873,1,13,1,1,1,1,2,0,0,40,1,1
22756,25,3,294400,9,4,2,7,2,1,1,0,0,60,1,1
22758,36,2,175769,11,15,2,7,2,1,1,0,0,60,1,1
22759,56,3,182273,2,9,2,10,2,1,1,0,0,40,1,1
22760,34,3,106541,6,10,2,10,2,1,1,0,0,40,1,1
22761,39,3,138192,1,13,2,7,2,1,1,0,0,40,1,2
22762,31,3,196791,11,15,3,4,1,1,2,0,0,45,1,2
22763,22,3,223019,2,9,1,1,4,1,2,0,0,20,1,1
22764,44,3,109273,6,10,1,7,1,1,1,0,0,38,1,1
22765,60,2,95490,2,9,2,6,2,1,1,0,0,45,1,1
22766,65,3,149131,3,7,3,10,6,1,1,0,0,40,1,1
22767,44,3,219155,6,10,2,6,2,1,1,0,0,50,10,2
22768,53,5,82783,2,9,3,2,1,1,1,0,0,40,1,1
22769,28,3,214858,2,9,2,8,2,1,1,0,0,40,1,1
22770,41,3,170230,1,13,3,2,5,1,2,0,0,45,1,1
22772,35,3,90406,3,7,2,6,3,1,2,0,0,40,1,1
22773,41,7,299813,5,5,2,6,3,1,2,0,0,70,25,1
22774,28,3,188064,2,9,2,7,2,1,1,0,0,35,11,1
22775,53,3,246117,2,9,2,7,2,1,1,0,0,40,6,1
22776,26,3,132749,6,10,1,5,4,1,2,0,0,45,1,1
22777,28,5,201099,2,9,1,8,4,2,2,0,0,40,1,1
22778,27,3,97490,6,10,3,7,5,1,2,0,0,40,1,1
22779,27,3,221252,2,9,1,1,1,4,2,0,0,8,1,1
22780,26,3,116991,2,9,2,7,2,1,1,0,0,40,1,2
22781,53,3,161691,2,9,7,6,1,1,2,0,0,35,1,1
22782,34,3,107793,2,9,2,7,2,1,1,0,0,40,12,2
22783,50,7,194514,4,14,1,4,1,2,1,0,0,50,35,1
22784,30,3,278502,2,9,3,1,5,2,2,0,0,62,1,1
22785,47,3,343742,2,9,5,7,5,2,1,0,0,40,1,1
22787,55,4,31965,6,10,2,1,2,1,1,0,0,40,1,1
22789,35,3,174308,6,10,1,8,4,1,1,0,0,40,1,1
22791,39,7,372525,4,14,2,2,2,1,1,0,0,60,1,2
22792,30,3,75167,1,13,2,2,2,1,1,0,0,55,1,1
22793,39,3,176296,2,9,2,8,2,2,1,0,1887,40,1,2
22794,19,3,93518,6,10,1,6,4,1,2,0,0,20,1,1
22796,57,2,25124,2,9,2,5,2,1,1,0,0,60,1,1
22797,21,3,112137,6,10,1,4,6,3,2,0,0,20,7,1
22799,25,2,21472,6,10,1,5,1,1,2,0,0,22,1,1
22800,32,3,90969,8,11,2,8,2,1,1,0,0,45,1,2
22801,26,3,149734,2,9,5,7,5,2,2,0,1594,40,1,1
22802,42,3,52849,6,10,2,10,2,1,1,0,0,40,1,1
22803,39,2,106347,6,10,3,6,5,1,1,0,0,47,1,1
22804,48,3,199735,1,13,3,15,1,1,2,0,0,44,12,1
22805,24,3,488541,6,10,1,5,5,2,2,0,0,35,1,1
22806,46,3,403911,8,11,2,7,2,2,1,0,0,40,1,2
22807,53,3,172991,6,10,2,6,2,1,1,0,0,25,1,1
22808,36,4,210945,6,10,2,1,2,1,1,0,0,70,1,1
22809,34,3,157446,2,9,3,7,5,1,1,0,0,45,1,1
22810,25,3,109390,2,9,1,8,4,1,1,0,0,70,1,1
22811,33,3,134886,6,10,1,1,4,1,2,99999,0,30,1,2
22812,45,3,144579,1,13,2,4,2,1,1,0,0,40,1,2
22813,31,4,203488,7,12,1,1,1,1,1,0,0,40,1,1
22814,21,3,202871,2,9,1,10,4,1,1,0,0,20,1,1
22815,33,3,175412,5,5,3,7,5,1,1,114,0,55,1,1
22816,44,3,336906,6,10,3,1,5,1,2,0,0,40,1,1
22817,34,3,177596,8,11,2,2,3,1,2,0,0,40,8,2
22818,30,3,79448,6,10,3,1,5,1,2,0,0,10,1,1
22819,32,5,191731,6,10,1,1,5,2,2,0,0,40,1,1
22821,29,3,133937,1,13,2,4,2,1,1,0,0,40,1,2
22822,20,3,219211,6,10,1,5,4,1,1,0,0,20,1,1
22823,35,1,94529,2,9,3,13,5,1,2,0,0,40,1,1
22824,35,3,247547,2,9,5,4,6,2,2,0,0,40,1,1
22825,29,3,29361,2,9,1,5,1,1,2,0,0,38,1,1
22826,21,3,166851,2,9,1,10,6,1,1,0,0,40,1,1
22827,43,4,197069,1,13,2,4,2,1,1,0,0,40,14,2
22828,33,3,153588,2,9,2,10,2,1,1,0,0,40,1,1
22829,61,4,151369,11,15,2,4,2,1,1,0,0,50,1,2
22830,42,3,174112,4,14,1,4,1,1,2,0,0,40,1,1
22831,33,3,520033,16,8,2,1,3,1,2,0,0,40,1,1
22832,35,1,194828,6,10,1,4,4,2,2,0,0,40,1,1
22834,22,3,126613,6,10,1,6,4,1,2,0,0,20,1,1
22835,61,3,26254,2,9,3,2,1,1,2,0,0,40,1,1
22836,28,3,54042,8,11,1,5,1,1,2,2463,0,35,1,1
22837,24,3,67804,2,9,1,5,4,2,1,0,0,40,1,1
22838,58,5,53481,4,14,1,4,1,1,1,0,0,35,1,1
22839,42,3,412379,2,9,2,3,2,1,1,0,0,40,1,1
22840,56,3,220187,6,10,2,6,2,1,1,0,0,45,1,2
22842,25,3,268222,2,9,5,3,5,2,2,0,0,40,1,1
22843,59,3,99131,2,9,2,1,3,1,2,0,0,40,1,1
22844,65,2,115498,1,13,2,6,2,1,1,3818,0,10,1,1
22845,57,3,317847,4,14,3,2,1,1,1,0,2824,50,1,2
22846,36,3,98389,7,12,2,2,2,1,1,0,0,44,1,2
22847,42,3,173704,6,10,2,6,2,1,1,0,1887,50,1,2
22849,18,3,115443,3,7,2,7,2,1,1,0,0,40,1,1
22850,28,3,65078,2,9,2,7,2,1,1,0,0,40,1,2
22851,20,3,24896,2,9,2,1,3,1,2,0,0,20,1,1
22852,19,3,184710,6,10,1,11,4,1,1,0,0,30,1,1
22853,28,3,410450,1,13,3,5,5,1,2,0,0,48,10,2
22854,37,3,83893,8,11,2,1,2,1,1,0,0,40,1,1
22855,23,3,113309,6,10,1,8,1,1,1,0,0,40,1,1
22856,60,3,160625,6,10,3,7,1,1,1,0,0,47,1,1
22857,17,5,340043,16,8,1,1,4,1,2,0,0,12,1,1
22858,37,5,48976,1,13,1,4,1,1,2,4865,0,45,1,1
22859,29,1,243875,8,11,3,1,4,1,1,0,0,40,1,1
22860,34,3,554206,2,9,5,8,1,2,1,0,0,20,1,1
22862,37,2,205359,6,10,2,2,3,1,2,0,0,15,1,1
22863,47,1,167281,1,13,2,5,2,1,1,0,0,40,1,1
22864,22,3,35663,2,9,1,5,1,1,2,0,0,40,1,1
22865,61,3,357437,2,9,2,5,2,1,1,0,0,40,1,1
22866,57,3,390856,12,3,2,9,2,1,1,0,0,45,6,1
22867,33,4,331615,10,16,2,4,2,1,1,0,1848,40,1,2
22868,54,3,202415,2,9,2,7,2,1,1,0,0,40,1,2
22869,40,3,180032,4,14,1,4,1,1,2,0,1669,40,1,1
22870,40,3,77247,16,8,2,7,2,1,1,0,0,50,1,2
22871,40,5,101795,2,9,1,13,1,1,1,0,0,42,1,1
22872,35,3,272019,3,7,2,7,2,1,1,0,2057,40,1,1
22873,32,3,198068,3,7,1,8,4,1,1,0,0,40,1,1
22874,49,2,199326,6,10,2,6,2,1,1,0,0,50,1,1
22875,31,3,178841,2,9,1,1,1,1,2,0,0,40,1,1
22876,58,3,136951,1,13,2,1,2,3,1,0,0,40,14,1
22877,26,7,109240,1,13,1,2,1,1,1,0,0,50,1,1
22878,35,2,128876,9,4,2,9,2,1,1,0,0,40,1,1
22879,25,3,103358,6,10,1,10,4,1,1,0,0,40,4,1
22880,43,3,354408,16,8,2,1,2,2,1,0,0,40,1,1
22881,32,3,206051,6,10,1,1,1,1,1,0,0,35,1,1
22882,45,3,155659,1,13,2,4,2,1,1,0,0,60,1,2
22883,48,3,143299,2,9,1,10,1,2,1,0,0,40,1,1
22884,31,3,252210,12,3,1,5,4,1,1,0,0,40,6,1
22886,28,3,398918,2,9,1,11,1,1,1,0,0,40,1,1
22887,50,2,240612,1,13,3,4,1,1,2,0,0,60,1,1
22888,22,3,429346,2,9,1,1,6,2,1,0,0,40,1,1
22889,19,3,123718,6,10,1,6,4,1,2,0,0,20,1,1
22890,38,3,455379,1,13,2,2,2,1,1,0,0,63,1,2
22891,23,3,376416,2,9,1,8,4,1,1,0,0,40,1,1
22892,24,7,234663,1,13,1,2,4,1,1,0,0,40,1,1
22893,26,3,282142,8,11,2,2,3,1,2,0,0,40,1,1
22894,45,1,208049,2,9,3,11,5,1,2,0,0,40,1,1
22895,88,3,68539,6,10,3,1,5,1,2,0,0,40,1,1
22896,19,3,126501,3,7,1,1,4,4,2,0,0,15,7,1
22897,24,3,186452,2,9,1,2,1,1,1,0,0,50,1,1
22899,48,3,165267,13,6,2,9,2,2,1,0,0,40,1,1
22900,46,3,124733,6,10,2,7,2,3,1,0,0,40,38,1
22901,31,7,149726,2,9,2,7,2,1,1,0,0,50,1,1
22902,58,3,41374,2,9,7,1,5,4,1,0,0,40,1,1
22903,35,5,329759,2,9,2,7,2,1,1,0,0,40,1,1
22904,36,3,212433,2,9,1,7,4,2,1,0,0,40,1,1
22905,36,3,185099,11,15,2,4,2,1,1,0,0,55,1,2
22906,47,5,126754,4,14,2,4,2,1,1,0,0,40,1,2
22908,30,3,118056,6,10,4,2,5,1,2,0,0,45,1,1
22909,30,5,200892,4,14,2,4,2,1,1,0,0,40,1,1
22911,30,7,84119,1,13,1,2,4,1,1,0,0,43,1,1
22912,23,5,197918,6,10,1,13,4,1,1,0,0,40,1,2
22913,41,2,150533,11,15,2,4,2,1,1,0,0,50,1,2
22914,52,3,443742,6,10,3,2,1,1,1,0,0,60,1,1
22915,27,3,104423,7,12,1,1,1,1,1,0,0,40,1,1
22916,59,3,169133,2,9,2,7,2,1,1,0,0,45,1,1
22917,21,3,185551,2,9,1,6,4,1,2,0,0,36,1,1
22918,60,3,174486,2,9,7,10,1,1,2,0,0,40,1,1
22919,69,1,50468,11,15,2,1,2,1,1,0,0,34,1,2
22920,24,3,196943,2,9,1,6,4,1,1,0,0,40,1,1
22921,19,3,120691,2,9,1,6,4,2,1,0,0,25,1,1
22922,60,1,198815,7,12,2,4,2,1,1,0,0,20,6,1
22923,64,3,22186,6,10,7,11,1,1,2,0,0,35,1,1
22924,39,7,188069,8,11,2,2,2,1,1,0,0,60,1,2
22925,51,3,233149,7,12,2,2,2,1,1,0,0,45,1,2
22926,51,3,138358,13,6,3,7,1,2,2,0,0,35,1,1
22927,25,3,338013,6,10,3,11,1,1,2,0,0,40,1,1
22929,37,3,166339,6,10,3,11,5,1,2,0,0,40,1,1
22930,74,2,392886,2,9,7,9,1,1,2,0,0,14,1,1
22931,26,1,141838,1,13,2,2,2,2,1,0,0,40,1,2
22932,23,3,520759,2,9,1,5,1,2,1,0,0,30,1,1
22933,57,7,37345,11,15,2,4,2,1,1,0,0,36,1,2
22934,20,3,387779,3,7,1,8,4,1,1,0,0,15,1,1
22935,37,3,201531,2,9,2,9,2,1,1,0,0,40,1,1
22936,46,3,123598,1,13,2,6,2,1,1,0,0,40,1,1
22937,39,3,380614,6,10,3,4,1,1,2,0,0,45,1,2
22938,40,3,83859,2,9,7,10,4,1,2,0,0,30,1,1
22939,50,1,24790,2,9,2,3,2,1,1,0,0,40,1,1
22940,25,3,266820,15,1,1,9,1,1,1,0,0,35,6,1
22941,44,3,85440,2,9,2,1,2,1,1,0,0,45,1,1
22942,41,3,421837,2,9,2,8,2,1,1,0,0,40,1,1
22943,30,2,404062,2,9,2,4,2,1,1,0,1977,15,1,2
22944,38,3,224566,8,11,2,3,2,1,1,0,0,50,1,1
22945,54,3,294991,13,6,2,3,2,1,1,0,0,40,1,1
22946,40,4,189610,2,9,3,1,1,2,2,0,0,52,1,1
22947,37,3,219141,3,7,2,3,2,2,1,7688,0,40,1,2
22948,46,4,20956,1,13,2,2,2,1,1,15024,0,40,1,2
22949,38,3,70995,2,9,3,4,1,1,1,0,0,45,1,1
22950,20,3,215232,6,10,1,2,4,1,2,0,0,10,1,1
22952,35,3,56201,6,10,2,9,2,1,1,0,0,40,6,1
22953,62,3,98076,1,13,2,2,2,1,1,0,0,40,1,2
22954,34,3,351810,1,13,1,4,1,1,2,0,0,45,2,1
22955,56,2,144351,2,9,2,8,2,1,1,0,0,90,1,1
22956,30,1,137613,4,14,2,4,2,3,1,0,0,20,22,1
22957,17,3,54257,3,7,1,1,4,1,2,0,0,20,1,1
22958,18,2,230373,3,7,1,5,4,1,2,594,0,4,1,1
22959,35,3,98389,3,7,2,9,2,1,1,0,0,40,1,1
22960,21,3,184135,2,9,1,10,4,2,1,0,0,1,1,1
22961,46,2,140121,2,9,3,7,4,1,1,0,0,50,1,1
22962,33,2,24504,6,10,2,7,2,1,1,0,0,60,1,1
22963,27,3,129528,6,10,1,6,1,1,2,0,0,40,1,1
22964,36,3,415578,6,10,2,7,2,1,1,0,0,40,1,2
22965,42,3,97142,9,4,2,8,2,1,1,0,0,40,1,1
22966,35,3,201328,2,9,2,8,2,1,1,0,0,50,1,1
22967,25,3,256620,1,13,5,2,1,1,1,0,0,40,1,1
22968,47,4,96854,1,13,2,4,2,1,1,0,0,40,1,2
22969,44,1,141858,11,15,2,4,2,1,1,15024,0,75,1,2
22970,51,4,20795,2,9,2,8,2,1,1,7688,0,40,1,2
22971,53,3,95519,2,9,2,4,2,1,1,0,0,42,1,2
22972,47,3,112791,2,9,2,13,2,1,1,0,0,40,1,1
22973,20,3,291407,3,7,1,3,4,2,1,0,0,40,1,1
22974,32,3,239659,6,10,5,10,5,2,2,0,0,70,1,1
22975,28,3,183151,2,9,2,7,2,1,1,0,0,50,1,1
22977,52,3,143807,2,9,3,6,1,1,2,0,0,40,1,1
22978,35,3,186934,4,14,5,4,1,1,1,0,0,40,1,2
22979,30,3,170065,6,10,2,7,2,1,1,0,0,40,1,1
22980,33,3,108328,6,10,1,1,1,1,2,6849,0,50,1,1
22982,21,3,204596,6,10,1,5,4,1,2,0,0,20,1,1
22984,56,3,193453,1,13,2,4,2,1,1,0,1902,65,1,2
22985,45,3,148995,1,13,2,7,2,1,1,15024,0,40,1,2
22986,20,3,85041,6,10,1,2,4,1,2,0,0,20,1,1
22987,62,5,140851,2,9,2,5,2,1,1,0,0,40,1,2
22988,24,3,196280,1,13,1,6,1,1,2,0,0,30,1,1
22989,52,4,38973,1,13,5,1,5,2,2,0,0,40,1,1
22990,23,3,39182,2,9,2,6,2,1,1,0,0,40,1,1
22991,36,3,198841,4,14,2,2,2,1,1,0,0,40,1,2
22992,40,3,694812,6,10,1,7,1,1,1,0,0,40,1,1
22993,30,3,247444,6,10,2,10,2,1,1,0,0,40,37,1
22994,41,3,294270,5,5,2,8,2,1,1,0,0,35,1,1
22995,59,3,195820,2,9,2,8,2,1,1,0,0,40,1,2
22996,27,3,329426,4,14,1,2,1,1,1,0,0,37,1,1
22998,41,3,116103,6,10,1,2,1,1,1,0,0,50,1,1
22999,27,3,206903,1,13,1,3,5,1,1,0,0,35,1,1
23000,50,3,217577,2,9,7,10,5,1,2,0,0,40,1,1
23001,29,3,337693,12,3,1,5,4,1,2,0,0,40,26,1
23002,38,3,204501,1,13,2,2,2,1,1,0,0,55,1,2
23003,30,3,169186,2,9,1,10,4,1,1,0,0,60,1,1
23004,48,3,109421,1,13,2,4,2,1,1,0,0,55,1,1
23005,39,5,267893,7,12,2,7,2,2,1,7298,0,40,1,2
23006,40,3,200479,8,11,2,4,2,1,1,0,0,40,1,1
23007,27,5,221317,3,7,2,7,2,1,1,0,0,40,6,1
23008,59,2,132925,4,14,2,7,2,1,1,0,0,40,1,2
23010,34,3,170769,2,9,2,1,2,1,1,0,0,50,1,2
23011,47,7,186410,11,15,1,5,1,1,1,0,0,60,1,2
23012,64,7,307786,14,2,2,6,2,1,1,0,0,20,1,1
23013,29,3,380560,5,5,2,10,2,1,1,0,0,40,6,1
23014,38,5,147258,2,9,1,8,1,1,1,0,0,40,1,1
23015,42,3,212894,1,13,2,6,2,1,1,0,1887,40,1,2
23016,49,3,124356,1,13,2,6,2,1,1,0,0,60,1,2
23017,53,3,98791,6,10,2,11,2,1,1,0,0,40,1,1
23018,35,3,216473,6,10,2,1,2,1,1,0,0,50,1,2
23020,38,3,107303,2,9,2,7,2,1,1,0,0,40,1,1
23021,36,3,152744,1,13,3,6,6,3,2,0,0,40,7,1
23022,34,2,100079,1,13,2,6,2,3,1,0,0,55,4,1
23023,24,3,117779,1,13,1,4,1,1,1,0,0,10,41,1
23024,23,3,197613,6,10,1,1,1,1,2,0,0,40,1,1
23025,21,3,411068,6,10,1,1,4,1,2,0,0,35,1,1
23026,47,3,192984,6,10,7,1,5,1,2,0,0,40,1,1
23027,59,3,66356,9,4,1,9,5,1,1,4865,0,40,1,1
23028,33,4,137184,7,12,3,2,5,1,1,0,0,50,1,2
23029,63,2,231105,6,10,2,10,2,1,1,0,0,35,1,2
23030,18,5,146586,2,9,1,5,4,1,1,0,0,60,1,1
23031,32,3,32406,1,13,1,4,1,1,2,0,0,50,1,1
23033,19,3,206777,2,9,1,3,6,1,1,0,0,40,1,1
23034,27,5,133495,2,9,1,4,4,1,1,0,0,40,1,1
23035,40,3,34722,6,10,3,8,1,1,1,0,0,48,1,2
23036,38,2,133299,7,12,2,8,2,1,1,0,0,40,1,1
23037,20,3,24967,2,9,1,9,4,1,1,0,0,47,1,1
23038,35,2,171968,2,9,5,8,1,1,1,0,0,70,1,1
23039,22,3,412156,6,10,1,1,4,1,2,0,0,40,1,1
23040,40,3,51290,4,14,2,4,2,1,1,0,0,50,1,2
23041,34,3,198265,6,10,2,11,2,1,1,3103,0,40,1,2
23042,23,3,293565,13,6,1,3,1,1,1,0,0,40,1,1
23043,26,3,226288,1,13,1,1,1,1,1,0,0,40,1,1
23044,53,7,110445,6,10,2,9,2,1,1,0,0,60,1,1
23045,34,3,160634,6,10,2,7,2,1,1,0,0,40,1,2
23046,39,3,174242,2,9,2,7,2,1,1,0,0,40,1,1
23047,25,3,390316,5,5,2,7,2,1,1,0,0,40,6,1
23048,18,3,298860,3,7,1,6,4,1,1,0,0,20,1,1
23049,65,3,171584,1,13,1,2,1,1,1,0,0,40,1,1
23050,49,2,232664,1,13,1,2,4,1,2,0,0,40,1,1
23051,64,3,63676,13,6,2,5,2,2,1,0,0,40,1,1
23052,68,3,170376,1,13,2,2,2,1,1,0,0,40,1,2
23053,56,2,175964,6,10,3,5,1,1,2,0,0,40,1,1
23054,68,4,422013,2,9,3,4,1,1,2,0,3683,40,1,1
23055,35,3,105813,1,13,2,4,2,1,1,0,0,48,1,2
23056,50,4,306707,2,9,1,1,5,2,2,0,0,12,1,1
23057,45,3,177543,2,9,3,1,5,1,2,0,0,28,1,1
23058,43,3,320277,1,13,2,2,2,1,1,0,0,40,1,1
23059,39,3,129495,6,10,5,1,5,2,2,0,0,40,1,1
23060,37,3,257042,2,9,3,7,5,1,1,1506,0,40,1,1
23061,45,3,275995,1,13,2,11,2,1,1,0,0,50,1,2
23063,36,3,280440,7,12,1,11,5,1,2,0,0,45,1,1
23064,26,3,371556,6,10,1,1,1,1,2,0,0,40,1,1
23065,36,3,408229,1,13,1,4,1,1,2,0,0,32,1,1
23066,47,3,149337,1,13,1,1,1,1,1,0,0,60,1,1
23067,34,3,209297,2,9,1,10,1,2,1,0,2001,40,1,1
23068,53,3,355802,6,10,7,6,5,1,2,0,0,30,1,1
23069,32,3,165949,1,13,3,10,1,1,2,0,1590,42,1,1
23070,44,2,112507,12,3,2,7,2,1,1,0,0,40,1,1
23071,25,3,462869,2,9,1,3,6,1,1,0,0,40,6,1
23072,35,3,413648,12,3,1,9,5,1,1,0,0,36,1,1
23073,34,3,29235,7,12,3,4,1,1,2,0,0,40,1,1
23074,42,3,149823,6,10,2,7,2,1,1,0,0,40,1,1
23075,47,3,39530,2,9,3,5,1,1,2,0,0,4,1,1
23076,23,3,197387,2,9,1,7,4,1,1,0,0,37,6,1
23077,56,5,255406,2,9,3,2,1,1,2,0,0,40,1,1
23078,50,3,43764,10,16,2,4,2,1,1,15024,0,50,1,2
23079,38,3,168322,2,9,2,8,2,1,1,0,0,60,1,1
23080,46,3,278322,8,11,2,2,2,1,1,0,0,40,1,2
23081,47,3,115813,7,12,5,1,5,1,2,0,0,57,1,1
23082,38,2,184456,2,9,2,5,2,1,1,3464,0,80,15,1
23083,42,3,289636,2,9,2,8,2,1,1,0,0,46,1,1
23084,48,3,101684,2,9,2,6,2,1,1,0,0,40,1,1
23085,27,3,133425,2,9,1,2,1,1,2,0,0,50,1,1
23086,40,3,349405,8,11,2,4,3,1,2,0,0,36,1,1
23087,53,3,124076,10,16,2,4,3,1,2,99999,0,37,1,2
23088,75,2,165968,8,11,7,2,1,1,2,0,0,30,1,1
23089,39,3,185099,1,13,2,4,2,1,1,0,0,48,1,2
23090,46,4,268281,7,12,3,1,5,1,2,0,0,40,1,1
23091,51,3,154949,2,9,7,10,1,2,2,0,0,40,1,1
23092,34,3,176711,2,9,3,5,4,1,1,0,0,40,1,1
23093,23,3,165064,6,10,2,6,2,1,1,0,0,40,1,1
23094,32,3,213750,8,11,1,5,1,1,1,0,0,45,1,1
23095,45,2,77132,6,10,1,6,1,1,1,0,0,55,1,1
23096,21,3,109667,6,10,1,5,4,1,1,0,0,40,1,1
23097,36,3,162164,2,9,2,7,2,1,1,0,0,44,1,1
23098,40,3,219591,13,6,2,7,2,1,1,0,0,50,1,1
23100,68,3,236943,5,5,3,9,1,2,1,0,0,20,1,1
23101,40,3,89226,1,13,2,6,2,1,1,0,0,40,1,2
23102,20,3,124751,6,10,1,1,4,1,2,0,0,24,1,1
23103,48,5,144122,4,14,3,4,1,1,2,0,0,40,1,2
23104,27,3,98769,1,13,1,6,1,1,1,0,0,45,1,1
23105,57,4,170066,8,11,1,11,1,1,1,0,0,40,1,1
23106,54,7,162439,2,9,2,2,2,1,1,0,0,98,1,2
23107,47,3,22900,2,9,3,5,1,1,2,0,0,40,1,1
23108,30,5,102130,6,10,2,7,2,1,1,0,0,40,1,1
23110,35,3,381583,6,10,2,7,2,5,1,0,0,45,1,2
23111,56,5,198277,16,8,1,3,1,1,1,0,0,40,1,1
23112,20,3,243178,2,9,1,3,4,1,1,0,0,28,1,1
23113,38,5,177305,1,13,2,4,2,1,1,0,0,38,1,1
23114,19,3,167149,6,10,1,6,4,1,2,0,0,25,1,1
23116,31,3,382368,6,10,1,1,1,1,1,0,0,40,12,1
23117,44,5,277144,1,13,1,4,4,1,1,0,0,60,1,1
23118,21,1,145651,6,10,1,6,4,2,2,0,1602,12,1,1
23119,41,3,171351,6,10,2,7,2,1,1,0,0,40,1,1
23120,18,3,265099,3,7,1,5,4,1,2,0,0,16,1,1
23121,23,3,105617,5,5,1,8,4,1,1,0,0,40,1,1
23122,37,5,217689,6,10,2,5,2,4,1,0,0,32,1,1
23124,43,2,73883,1,13,3,6,5,1,1,0,0,45,1,1
23125,31,3,339482,14,2,2,10,2,1,1,0,0,40,6,1
23126,40,3,326232,6,10,3,8,5,1,1,0,0,40,1,2
23127,27,3,106316,11,15,3,4,1,1,2,0,0,12,1,1
23128,64,5,198728,6,10,1,8,5,1,1,0,0,40,1,1
23129,31,4,126501,8,11,1,4,4,1,1,0,0,40,1,1
23130,48,3,233802,4,14,2,2,2,2,1,0,0,45,1,1
23131,37,2,204501,1,13,2,6,2,1,1,0,0,20,11,2
23132,28,3,208249,6,10,3,11,1,1,1,0,0,24,1,1
23133,42,3,188693,6,10,2,7,2,1,1,0,0,40,1,1
23134,60,7,93272,9,4,2,6,2,1,1,0,0,60,1,1
23135,17,3,159299,3,7,1,5,4,1,2,0,0,20,1,1
23137,46,3,35136,13,6,3,1,4,2,1,0,0,40,1,1
23138,18,3,139576,2,9,1,1,4,1,2,0,0,40,1,1
23139,22,3,252355,2,9,1,5,1,1,1,0,0,27,1,1
23140,44,2,83812,1,13,3,2,1,1,1,0,0,60,1,1
23141,36,3,89718,2,9,2,6,2,1,1,0,0,40,1,1
23142,65,3,222810,8,11,3,2,1,1,2,0,0,40,1,1
